Company ID,Country code,Country,Archive standard coding,ROE,ROA,Fixed assets ratio,Current ratio,Log total assets,Debt equity ratio,GDP pc (eur),GDP pc (PPS),GDP growth,Interest rate,Inflation rate,Public debt over GDP,Tourism intensity,ITE over GDP,Trips,Nights
49,4,Finland,FI,0.409327834844589,-0.0402045883238316,2.80036067962647,0.384114027023315,4.58577060699463,-4.33939695358276,40990,33000,3.1,-0.32905,0.8,62.4,3982,2.05846116951682,37940987,105678190
410,4,Finland,FI,0.117109410464764,0.0622010305523872,1.657994389534,0.432739406824112,5.12404918670654,1.8375403881073,40990,33000,3.1,-0.32905,0.8,62.4,3982,2.05846116951682,37940987,105678190
411,4,Finland,FI,0.142986193299294,0.0630094036459923,3.43017816543579,1.14615428447723,3.85380244255066,1.37277448177338,40990,33000,3.1,-0.32905,0.8,62.4,3982,2.05846116951682,37940987,105678190
412,4,Finland,FI,-0.334134221076965,-0.00549903325736523,9.66728782653809,0.416320443153381,3.25635671615601,11.1443939208984,40990,33000,3.1,-0.32905,0.8,62.4,3982,2.05846116951682,37940987,105678190
413,4,Finland,FI,0.178665846586227,0.113312676548958,4.64519023895264,1.605264544487,3.75750494003296,0.631464183330536,40990,33000,3.1,-0.32905,0.8,62.4,3982,2.05846116951682,37940987,105678190
414,4,Finland,FI,0.0900207012891769,0.0510234609246254,2.36480808258057,0.529953002929688,3.70937609672546,1.00465571880341,40990,33000,3.1,-0.32905,0.8,62.4,3982,2.05846116951682,37940987,105678190
415,4,Finland,FI,0.248068764805794,0.0613799877464771,3.35862064361572,0.471679240465164,3.95140933990479,5.3468279838562,40990,33000,3.1,-0.32905,0.8,62.4,3982,2.05846116951682,37940987,105678190
416,4,Finland,FI,0.0872567519545555,0.0369656607508659,6.25058746337891,0.504434287548065,3.75648403167725,2.58317637443543,40990,33000,3.1,-0.32905,0.8,62.4,3982,2.05846116951682,37940987,105678190
417,4,Finland,FI,0.470098674297333,0.15204319357872,6.89138793945313,1.17733693122864,3.52594113349915,2.25537919998169,40990,33000,3.1,-0.32905,0.8,62.4,3982,2.05846116951682,37940987,105678190
418,4,Finland,FI,0.15886415541172,0.109748303890228,4.56209421157837,1.10860419273376,3.89359521865845,0.501726806163788,40990,33000,3.1,-0.32905,0.8,62.4,3982,2.05846116951682,37940987,105678190
419,4,Finland,FI,0.0805162861943245,0.0570249184966087,2.14524531364441,0.0446735396981239,4.11667394638062,0.60811311006546,40990,33000,3.1,-0.32905,0.8,62.4,3982,2.05846116951682,37940987,105678190
420,4,Finland,FI,0.227355897426605,0.0248483885079622,3.68498587608337,0.152658134698868,4.40473127365112,10.6166515350342,40990,33000,3.1,-0.32905,0.8,62.4,3982,2.05846116951682,37940987,105678190
421,4,Finland,FI,0.238014608621597,0.164522051811218,6.81806898117065,2.09395837783813,4.21271991729736,0.454286217689514,40990,33000,3.1,-0.32905,0.8,62.4,3982,2.05846116951682,37940987,105678190
422,4,Finland,FI,0.140033766627312,0.0848201960325241,1.77459740638733,1.25325834751129,4.78875494003296,0.922665596008301,40990,33000,3.1,-0.32905,0.8,62.4,3982,2.05846116951682,37940987,105678190
423,4,Finland,FI,-2.00257730484009,-0.0854969844222069,2.63564825057983,0.0636212602257729,3.8822968006134,18.6546382904053,40990,33000,3.1,-0.32905,0.8,62.4,3982,2.05846116951682,37940987,105678190
424,4,Finland,FI,0.253680646419525,0.197541698813438,4.54854774475098,2.13532328605652,3.65858364105225,0.289920717477798,40990,33000,3.1,-0.32905,0.8,62.4,3982,2.05846116951682,37940987,105678190
51,5,France,FR,0.232655644416809,0.0754307359457016,3.44671297073364,0.173971965909004,4.23292350769043,3.35475039482117,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
52,5,France,FR,-0.605918228626251,-0.15920415520668,1.12029099464417,0.0703801214694977,4.56680488586426,2.6348819732666,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
53,5,France,FR,0.113179326057434,0.026454608887434,0.794829368591309,0.3064826130867,4.60704326629639,-7.38960552215576,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
54,5,France,FR,0.0283126030117273,0.0158639997243881,2.80021905899048,1.38253903388977,4.10024356842041,0.785717487335205,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
55,5,France,FR,-0.0881038531661034,-0.0377979911863804,0.498781800270081,0.365455895662308,4.28166961669922,1.03532671928406,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
56,5,France,FR,0.230206489562988,0.0431986153125763,1.62966215610504,0.281053364276886,4.49416208267212,6.97347974777222,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
57,5,France,FR,0.140376061201096,0.116749234497547,2.0228009223938,0.18325001001358,3.966304063797,0.874780058860779,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
58,5,France,FR,0.317802518606186,0.130366191267967,2.12403702735901,0.172056287527084,3.73437428474426,1.49338281154633,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
59,5,France,FR,0.0276765655726194,0.0305870473384857,2.33744311332703,0.167692586779594,3.98043537139893,5.90271711349487,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
510,5,France,FR,0.0893344432115555,0.0830111876130104,0.163007751107216,0.426679402589798,4.63277769088745,0.0761735513806343,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
511,5,France,FR,0.968581318855286,0.803103744983673,16.0250339508057,4.15760707855225,3.20968341827393,0.207632452249527,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
512,5,France,FR,1.83225929737091,-0.488991975784302,5.04785919189453,0.343317747116089,3.73200726509094,-4.73105764389038,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
513,5,France,FR,-0.531935930252075,0.0107619808986783,0.818134129047394,0.0684811770915985,5.32427358627319,2.80378603935242,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
514,5,France,FR,0.870206594467163,0.239075735211372,9.66331768035889,0.955771327018738,3.77058959007263,2.64885759353638,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
515,5,France,FR,0.0738826021552086,0.0713715106248856,0.438687086105347,8.09877300262451,4.61124706268311,0.0351833440363407,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
516,5,France,FR,0.278899222612381,0.110038109123707,1.95983457565308,0.161014333367348,4.22668552398682,1.7445707321167,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
517,5,France,FR,-0.179456666111946,0.0339716598391533,2.04478907585144,0.0497266724705696,4.46061658859253,-8.46122169494629,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
518,5,France,FR,0.390175491571426,-0.0712253749370575,3.86706733703613,0.0682103931903839,4.29683542251587,-4.16716766357422,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
519,5,France,FR,0.231966644525528,0.0430221259593964,3.1955189704895,0.300104409456253,4.09462308883667,4.58835983276367,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
520,5,France,FR,0.0350877121090889,0.0361662656068802,1.50139391422272,0.236752808094025,3.95748686790466,1.01103138923645,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
521,5,France,FR,0.0577333532273769,0.0394412465393543,1.69926726818085,0.57927817106247,4.02818822860718,0.849017977714539,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
522,5,France,FR,-2.06378030776978,0.238584741950035,3.50280809402466,0.149301186203957,3.89682555198669,-9.77002143859863,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
523,5,France,FR,0.910467267036438,0.0117853805422783,5.5453691482544,0.724957168102264,4.02659702301025,94.1872787475586,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
524,5,France,FR,0.0551715195178986,0.0311289280653,2.36467695236206,0.124807946383953,4.0377345085144,0.772355318069458,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
525,5,France,FR,0.0557733736932278,0.0121319647878408,2.14497947692871,0.0970416143536568,3.76080703735352,8.67617034912109,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
526,5,France,FR,-10.9905710220337,-0.190085232257843,0.621335208415985,0.0567680448293686,4.25318622589111,42.4989395141602,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
527,5,France,FR,0.437090635299683,-0.0702228769659996,0.878745138645172,0.377225935459137,4.05541849136353,-5.80501174926758,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
528,5,France,FR,0.935898184776306,0.138596639037132,3.1893584728241,0.16569347679615,4.01375389099121,5.75298261642456,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
529,5,France,FR,1.42585778236389,-0.303384035825729,0.322587221860886,0.0162546522915363,4.74439716339111,-5.48420810699463,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
530,5,France,FR,-0.13957953453064,0.0173805709928274,1.30637550354004,0.127084836363792,4.07522821426392,-11.8708124160767,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
531,5,France,FR,0.485585600137711,-0.161378130316734,1.63991785049438,0.082114152610302,5.11750316619873,-3.91816782951355,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
532,5,France,FR,0.444613546133041,0.0792749300599098,2.83759641647339,0.279700011014938,3.93002700805664,6.18522834777832,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
533,5,France,FR,1.00025117397308,-0.107886843383312,0.190170884132385,0.0716751217842102,4.42606019973755,-7.69833898544312,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
534,5,France,FR,-0.0803591459989548,-0.046923752874136,1.39119982719421,0.199642181396484,4.72988557815552,0.581257700920105,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
535,5,France,FR,0.0630780458450317,0.0406327955424786,0.119130320847034,0.160065427422524,4.84385871887207,3.57168626785278,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
536,5,France,FR,0.162248581647873,0.125405743718147,0.861543953418732,0.655539810657501,4.18934488296509,0.358013659715652,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
537,5,France,FR,-1.81170237064362,-0.22931270301342,3.22786474227905,0.43781641125679,3.85544919967651,6.56101894378662,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
538,5,France,FR,1.0010678768158,-0.230319336056709,2.43972158432007,1.89408469200134,3.83934664726257,-4.95956087112427,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
539,5,France,FR,0.340588390827179,0.0574249662458897,0.864874362945557,0.0996908992528915,4.30706453323364,7.30157661437988,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
540,5,France,FR,0.248279511928558,0.102057293057442,2.48034119606018,0.820423781871796,4.30601167678833,1.65831863880157,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
541,5,France,FR,0.205616161227226,0.071417473256588,2.41356515884399,0.413165539503098,3.99035501480103,2.07775855064392,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
542,5,France,FR,0.0795877203345299,0.048307791352272,0.344458431005478,0.330157279968262,5.19506645202637,1.02450013160706,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
543,5,France,FR,0.0703148692846298,0.0511813648045063,0.882618248462677,0.377141505479813,4.5863938331604,0.429592043161392,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
544,5,France,FR,0.0309365689754486,0.0309364218264818,1.56440210342407,0.601222693920136,4.93680143356323,3.51031041145325,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
545,5,France,FR,0.335433155298233,0.00214242818765342,1.82563459873199,0.147831872105598,3.99226331710815,-4.13980436325073,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
546,5,France,FR,0.396675437688828,0.147764846682549,2.90523958206177,0.271785438060761,4.25656986236572,1.71265089511871,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
547,5,France,FR,0.082601323723793,-0.00809058360755444,4.36688613891602,0.0990908667445183,4.12578964233398,-8.83387470245361,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
548,5,France,FR,0.0446718111634254,0.0390163101255894,0.298391789197922,0.381084442138672,4.80256843566895,0.276573598384857,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
549,5,France,FR,0.220268979668617,0.0322842262685299,4.11143636703491,0.382295161485672,3.79132032394409,7.92850685119629,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
550,5,France,FR,0.243975281715393,0.072808600962162,3.22929072380066,0.903283476829529,3.73956346511841,2.92221355438232,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
551,5,France,FR,0.120687954127789,0.0993418544530869,0.884620189666748,0.250940233469009,4.1097240447998,0.214965432882309,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
552,5,France,FR,0.125458508729935,0.0878919959068298,0.223739475011826,2.92607069015503,4.40422773361206,1.8058934211731,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
553,5,France,FR,0.0352006480097771,0.0292058046907187,1.03632509708405,0.19141960144043,4.10084581375122,0.211824506521225,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
554,5,France,FR,-1.08075344562531,-0.00123749568592757,1.62606585025787,0.239162966609001,4.11067962646484,93.902587890625,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
555,5,France,FR,-1.74162197113037,0.302774488925934,1.12646377086639,0.0884380415081978,4.00393676757813,-8.25958442687988,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
556,5,France,FR,0.100784502923489,0.0559242479503155,0.142008230090141,0.093630239367485,4.50789642333984,1.22178399562836,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
557,5,France,FR,0.131536483764648,-0.066059336066246,4.75675821304321,0.067042239010334,3.85406017303467,-2.64733624458313,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
558,5,France,FR,-1.60301375389099,-0.100699909031391,4.33579778671265,0.306269854307175,3.66311144828796,14.2432899475098,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
559,5,France,FR,0.103972181677818,0.0571255944669247,2.57365393638611,0.888226926326752,4.45407199859619,0.959099948406219,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
560,5,France,FR,-0.201026067137718,-0.0248162318021059,2.73537063598633,0.180782020092011,3.67150068283081,7.09669542312622,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
561,5,France,FR,0.0856922939419746,0.168447360396385,1.2662273645401,2.98169660568237,4.24502754211426,0.601860582828522,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
562,5,France,FR,-0.0511229149997234,0.0065550422295928,1.75073790550232,1.70832133293152,4.01662921905518,0.319137126207352,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
563,5,France,FR,0.26190659403801,0.109152518212795,1.96748113632202,0.101418353617191,3.85779190063477,1.39946746826172,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
564,5,France,FR,0.0132388779893518,0.0115853026509285,1.69161152839661,0.629701256752014,4.81776189804077,0.53912341594696,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
565,5,France,FR,1.8298876285553,0.257448643445969,4.50528335571289,0.133329704403877,3.65186500549316,6.1255030632019,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
566,5,France,FR,0.47351548075676,-0.394767910242081,10.6983022689819,0.2994764149189,3.66505479812622,-2.19855427742004,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
567,5,France,FR,-0.379604429006577,-0.0414678007364273,1.47244834899902,0.134405836462975,4.01954650878906,4.51264667510986,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
568,5,France,FR,0.30370369553566,0.0818771868944168,2.78575372695923,0.139281824231148,3.60271096229553,2.7092592716217,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
569,5,France,FR,-0.108713872730732,0.280508071184158,2.79725527763367,0.35296830534935,3.64386582374573,-5.8388671875,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
570,5,France,FR,0.584892213344574,0.175769448280334,2.22324299812317,0.0480293519794941,3.70095086097717,2.38219332695007,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
571,5,France,FR,0.012414587661624,0.0128509039059281,1.68545532226563,0.182614371180534,4.19572925567627,1.31161940097809,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
572,5,France,FR,0.335107445716858,0.12910333275795,1.34594416618347,0.46920844912529,4.04153871536255,1.8874317407608,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
573,5,France,FR,1.08906352519989,-0.0880463421344757,6.65042924880981,0.192819327116013,3.32012295722961,-13.2094287872314,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
574,5,France,FR,0.150091364979744,0.0816223695874214,2.93665146827698,0.352068930864334,4.60791778564453,0.86906772851944,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
575,5,France,FR,0.881727159023285,-0.173843577504158,3.52925109863281,0.07455874979496,4.09513282775879,-5.82253742218018,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
576,5,France,FR,0.0644749402999878,0.0464251339435577,0.362744212150574,0.87699019908905,4.54056453704834,0.398292273283005,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
577,5,France,FR,0.981194257736206,-0.251549690961838,5.20855140686035,0.247212678194046,4.46304368972778,-4.85313606262207,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
578,5,France,FR,-0.198002994060516,0.0749693065881729,0.230458214879036,0.0801147967576981,4.64782619476318,1.22731947898865,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
579,5,France,FR,-0.118672370910645,-0.0280307903885841,0.766692399978638,48.3446350097656,5.26028776168823,1.88937294483185,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
580,5,France,FR,-0.752914488315582,0.029739024117589,1.82821309566498,0.0554938204586506,4.90488862991333,7.95553636550903,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
581,5,France,FR,0.241669312119484,0.162744149565697,2.00312566757202,0.675949275493622,3.81381225585938,0.492611944675446,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
582,5,France,FR,0.191028028726578,0.0353458449244499,2.67994904518127,0.220940977334976,4.39749193191528,4.71094703674316,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
583,5,France,FR,0.181619226932526,-0.310029298067093,5.8891191482544,0.119918197393417,3.60421395301819,-1.56736171245575,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
584,5,France,FR,1.00958681106567,0.0825855806469917,3.30301952362061,0.25074914097786,3.60280704498291,13.9992551803589,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
585,5,France,FR,0.40024071931839,0.0998769178986549,2.02700901031494,0.187263891100883,4.43086433410645,3.73030996322632,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
586,5,France,FR,0.165351286530495,0.0816912651062012,1.24225556850433,0.00716634793207049,3.95869851112366,1.46168649196625,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
587,5,France,FR,0.630747973918915,0.0696143507957459,3.88762187957764,0.465901106595993,4.69958400726318,8.93301200866699,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
588,5,France,FR,0.806776225566864,0.080129586160183,12.0614318847656,0.868669390678406,4.87197256088257,9.09282970428467,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
589,5,France,FR,-0.279938817024231,0.0391931124031544,3.625,0.10016593337059,4.27738046646118,-22.269775390625,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
590,5,France,FR,1.10141944885254,-0.25167989730835,4.68773555755615,0.293985396623611,3.80983448028564,-5.2001051902771,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
591,5,France,FR,0.184887960553169,0.114230304956436,1.06974256038666,0.704995036125183,4.07997465133667,0.709647119045258,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
592,5,France,FR,0.032710075378418,0.034293919801712,1.62100803852081,0.308718770742416,4.93510389328003,0.954957008361816,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
593,5,France,FR,0.0376394130289555,0.0492225326597691,1.97871112823486,0.293466627597809,5.46015167236328,0.544837057590485,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
594,5,France,FR,-1.26486039161682,-0.063892275094986,1.98806941509247,0.567871749401093,4.01680994033814,14.4785985946655,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
595,5,France,FR,-0.345452338457108,-0.042735680937767,0.938530325889587,0.32834056019783,5.60983657836914,4.93360185623169,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
596,5,France,FR,0.0230532176792622,0.0138758243992925,0.957221269607544,0.957314908504486,5.42814254760742,1.64581418037415,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
597,5,France,FR,0.206931859254837,0.0837585031986237,2.12450289726257,0.419936090707779,5.31387758255005,2.06517386436462,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
598,5,France,FR,-0.0283014960587025,0.00638773804530501,4.63191938400269,0.348616391420364,3.89961791038513,-5.4503493309021,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
599,5,France,FR,0.0780698135495186,0.0431362427771091,0.21846416592598,0.913954555988312,5.19299793243408,1.51993215084076,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
5100,5,France,FR,0.160395279526711,0.0812646150588989,2.25022292137146,0.0586712770164013,3.66958713531494,1.15696287155151,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
5101,5,France,FR,0.293581157922745,0.067070409655571,3.88214826583862,0.459230363368988,3.67773866653442,4.59893894195557,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
5102,5,France,FR,0.494173973798752,0.0596717037260532,3.01011037826538,0.208577528595924,3.90879154205322,10.3492403030396,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
5103,5,France,FR,-0.0140579547733068,-0.000336879165843129,0.310677468776703,1.85049068927765,4.4751238822937,0.0422337539494038,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
5104,5,France,FR,0.114172592759132,0.0286284871399403,0.232293292880058,0.0199729260057211,4.4915714263916,4.85063362121582,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
5105,5,France,FR,0.208532780408859,-0.524353981018066,2.34100770950317,0.0518548898398876,4.06176614761353,-1.32071971893311,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
5106,5,France,FR,-0.0607456304132938,-0.0215869545936584,6.09853267669678,0.458908319473267,3.723881483078,1.81399738788605,34220,31160,2.3,-0.32905,1.2,100.3,6464.62,2.61847786970989,213296253,969958901
61,6,Germany,DE,0.0310184173285961,0.0227155517786741,3.66731524467468,0.847161293029785,4.54783916473389,0.499064922332764,39260,36760,2.5,-0.32905,1.7,67.7,4861.31,1.53559759726532,220673481,946972799
62,6,Germany,DE,0.708351671695709,0.275394856929779,6.28112697601318,0.212722674012184,3.50246644020081,1.65967273712158,39260,36760,2.5,-0.32905,1.7,67.7,4861.31,1.53559759726532,220673481,946972799
63,6,Germany,DE,2.12347865104675,0.108046978712082,4.39693164825439,0.436261206865311,4.26950073242188,20.3792915344238,39260,36760,2.5,-0.32905,1.7,67.7,4861.31,1.53559759726532,220673481,946972799
64,6,Germany,DE,0.244766294956207,0.068595290184021,2.90157055854797,0.367496401071548,4.35691070556641,2.87719702720642,39260,36760,2.5,-0.32905,1.7,67.7,4861.31,1.53559759726532,220673481,946972799
65,6,Germany,DE,-0.520776867866516,-0.0571736432611942,3.67038345336914,0.609244287014008,4.54001426696777,5.56621599197388,39260,36760,2.5,-0.32905,1.7,67.7,4861.31,1.53559759726532,220673481,946972799
66,6,Germany,DE,0.50732833147049,0.139700680971146,4.8947868347168,0.454514682292938,4.52414703369141,4.20807504653931,39260,36760,2.5,-0.32905,1.7,67.7,4861.31,1.53559759726532,220673481,946972799
67,6,Germany,DE,0.45011430978775,0.115835413336754,2.65468215942383,0.675769984722138,4.63636255264282,3.46528792381287,39260,36760,2.5,-0.32905,1.7,67.7,4861.31,1.53559759726532,220673481,946972799
68,6,Germany,DE,0.149766236543655,0.0663653239607811,4.87959432601929,0.195775851607323,3.81263446807861,1.39397168159485,39260,36760,2.5,-0.32905,1.7,67.7,4861.31,1.53559759726532,220673481,946972799
69,6,Germany,DE,0.11131925880909,0.0843398049473763,2.32755565643311,4.12564325332642,4.20397996902466,0.400875687599182,39260,36760,2.5,-0.32905,1.7,67.7,4861.31,1.53559759726532,220673481,946972799
610,6,Germany,DE,0.837953329086304,0.101477213203907,5.69127178192139,0.720114231109619,4.35042285919189,8.01432323455811,39260,36760,2.5,-0.32905,1.7,67.7,4861.31,1.53559759726532,220673481,946972799
611,6,Germany,DE,-0.538188636302948,-0.440031707286835,1.28619968891144,2.82975673675537,4.35697221755981,0.217315942049027,39260,36760,2.5,-0.32905,1.7,67.7,4861.31,1.53559759726532,220673481,946972799
